HASH,HASH_W_LEADING_ZEROS,API_NAME
0xcd279416,0xcd279416,CloseClipboard
0x3bdd2546,0x3bdd2546,CloseCodeAuthzLevel
0xa941dd53,0xa941dd53,CloseConsoleHandle
0x89efff6d,0x89efff6d,CloseDesktop
0x5c169732,0x5c169732,CloseEncryptedFileRaw
0x79d1dc76,0x79d1dc76,CloseEventLog
0x3fef1675,0x3fef1675,CloseGestureInfoHandle
0x4d149eeb,0x4d149eeb,CloseHandle
0x6918c936,0x6918c936,ClosePrivateNamespace
0x819d9de5,0x819d9de5,CloseProfileUserMapping
0x497c5c2c,0x497c5c2c,CloseServiceHandle
0xc5f7f04b,0xc5f7f04b,CloseThreadWaitChainSession
0xebfb14ad,0xebfb14ad,CloseThreadpool
0x7e91b20d,0x7e91b20d,CloseThreadpoolCleanupGroup
0xdfc3566d,0xdfc3566d,CloseThreadpoolCleanupGroupMembers
0x47021091,0x47021091,CloseThreadpoolIo
0xf44f6f3e,0xf44f6f3e,CloseThreadpoolTimer
0x2651df9c,0x2651df9c,CloseThreadpoolWait
0xb0ebb1e9,0xb0ebb1e9,CloseThreadpoolWork
0x7df94bb9,0x7df94bb9,CloseTouchInputHandle
0xcd50b142,0xcd50b142,CloseTrace
0x155ca5bf,0x155ca5bf,CloseWindow
0x35b0e734,0x35b0e734,CloseWindowStation
0xdf228e92,0xdf228e92,CmdBatNotification
0xa79c7efb,0xa79c7efb,CoAddRefServerProcess
0x2d3fe103,0x2d3fe103,CoAicGetTokenForCOM
0x164079e7,0x164079e7,CoAllowSetForegroundWindow
0x87d3d5ad,0x87d3d5ad,CoAllowUnmarshalerCLSID
0x3ba254f4,0x3ba254f4,CoBuildVersion
0x63e039c0,0x63e039c0,CoCancelCall
0x2fb50f25,0x2fb50f25,CoCheckElevationEnabled
0x35b5e5b8,0x35b5e5b8,CoCopyProxy
0xd0b1a209,0xd0b1a209,CoCreateFreeThreadedMarshaler
0xbd003522,0xbd003522,CoCreateGuid
0x1ae9fd11,0x1ae9fd11,CoCreateInstance
0x5736c13c,0x5736c13c,CoCreateInstanceEx
0x2b06851f,0x2b06851f,CoCreateInstanceFromApp
0x4bf19700,0x4bf19700,CoCreateObjectInContext
0x436af5dc,0x436af5dc,CoDeactivateObject
0x563fc064,0x563fc064,CoDecodeProxy
0xf28d2c30,0xf28d2c30,CoDecrementMTAUsage
0xd9b110e7,0xd9b110e7,CoDisableCallCancellation
0xb1de1da5,0xb1de1da5,CoDisconnectContext
0xf9e494a5,0xf9e494a5,CoDisconnectObject
0x2c0a42db,0x2c0a42db,CoDosDateTimeToFileTime
0xd849cff2,0xd849cff2,CoEnableCallCancellation
0x8ee4681e,0x8ee4681e,CoFileTimeNow
0xb65612fb,0xb65612fb,CoFileTimeToDosDateTime
0xe8201aa8,0xe8201aa8,CoFreeAllLibraries
0xb1e66a1c,0xb1e66a1c,CoFreeLibrary
0x9a4e75db,0x9a4e75db,CoFreeUnusedLibraries
0xb2181faf,0xb2181faf,CoFreeUnusedLibrariesEx
0xe9660416,0xe9660416,CoGetActivationState
0x294a9350,0x294a9350,CoGetApartmentID
0xc621b400,0xc621b400,CoGetApartmentType
0xee447e2d,0xee447e2d,CoGetCallContext
0xb812aaf,0x0b812aaf,CoGetCallState
0xe887ff8e,0xe887ff8e,CoGetCallerTID
0xcaf515fd,0xcaf515fd,CoGetCancelObject
0x95ea63d4,0x95ea63d4,CoGetClassObject
